video_id,clip_id,text,label,label_T,label_A,label_V,annotation,mode
aqgy3_0005,00045,旧的不去，新的不来，我又有理由买副新的啦。,0.8,0.6,0.6,0.8,Positive,test
aqgy3_0005,00046,我超喜欢这只鸭子。,0.8,0.8,0.8,0.6,Positive,train
aqgy3_0006,00000,我太忙了，一点时间都没有。,-0.4,-0.8,-0.6,0,Negative,train
aqgy3_0006,00001,这活动内容真有那么糟糕吗？,-0.6,-0.8,-0.2,-0.6,Negative,train
aqgy3_0006,00002,我只觉得浑身不自在，他们好像很奇怪，很紧张。,-0.6,-0.6,-0.4,-0.6,Negative,train
aqgy3_0006,00003,说不定他们是看见你们回来太兴奋了。,0.6,0.8,0.6,0.6,Positive,train
aqgy3_0006,00004,我打算给展博宛瑜坐一桌西餐，吓惨他们。,0.6,0.2,0.8,0.6,Positive,train
aqgy3_0006,00005,虽然嘴上没说，但他已经用实际行动证明了。,0.6,0.4,0.6,0.6,Positive,train
aqgy3_0006,00006,好久不见。,0.6,0,0.6,0.6,Positive,test
aqgy3_0006,00007,终于结束了环球旅行，欢迎回来。,0.6,0.6,0.8,0.6,Positive,train
aqgy3_0006,00008,对于我来说，惊喜才刚刚开始。,0.6,0.8,0.8,0.6,Positive,valid
aqgy3_0007,00000,只要形式够浪漫，没有一个女孩会say，no的。,0.2,0.6,0.6,-0.2,Positive,train
aqgy3_0007,00001,你太让他失望了。,-0.8,-0.8,-1.0,0,Negative,test
aqgy3_0007,00002,站在我的立场上，你太够意思了。,1.0,0.8,0.4,0.8,Positive,train
aqgy3_0007,00003,妈咪呀，啊对是我。,0.8,0.4,0.6,0.6,Positive,train
aqgy3_0007,00004,我要告诉你一个好消息呀，我们家就要发扬光大了。,1.0,0.8,0.8,0.8,Positive,train
aqgy3_0007,00005,我下个星期有一个好消息要告诉你。,1.0,0.6,1.0,0.8,Positive,train
aqgy3_0007,00006,外面好像下雨了，借你的伞可以吗？,0.6,0,0,0.6,Positive,train
aqgy3_0007,00007,你去哪儿啊，穿那么漂亮。,0.6,0.6,0.6,0.8,Positive,test
aqgy3_0007,00008,展播和我出去吃饭。,0.6,0,0.4,0.6,Positive,train
aqgy3_0007,00009,我想了一套非常完美的求婚方案。,0.8,0.6,0.6,0.8,Positive,train
aqgy3_0007,00010,大家都发挥一下想象力嘛。,0.4,0.2,0,0.6,Positive,train
aqgy3_0007,00011,有没有别的选择啊。,0.6,-0.2,0.2,0.6,Positive,test
aqgy3_0007,00012,一听名字就很有看头，展博我们就看这部吧。,0.6,0.6,0.6,0.6,Positive,train
aqgy3_0007,00013,想跟你分享一下咯。,0.8,0.6,0.4,0.6,Positive,train
aqgy3_0007,00014,有您支持我，我就有无限的动力。,0.6,0.6,0,0,Positive,train
aqgy3_0007,00015,我去给您泡杯茶。,0.8,0,0.8,0.6,Positive,train
aqgy3_0007,00016,成人之美是一种美德啊。,0.8,0.6,0.6,0.6,Positive,test
aqgy3_0008,00000,你没打算要求婚，就当一切都没发生过好嘛。,-0.2,-0.4,0,0,Negative,valid
aqgy3_0008,00001,没回来就对了。,0.6,0.2,0.6,0.6,Positive,train
aqgy3_0008,00003,不会出什么事儿了吧？,-0.8,-0.8,-0.4,0,Negative,train
aqgy3_0008,00004,凌晨两点半还不回家，准没好事。,-0.6,-0.8,-0.8,-0.6,Negative,test
aqgy3_0008,00008,别急，吃饱了再聊。,0.6,0,0,0.6,Positive,test
aqgy3_0008,00010,为什么不把怪怪的事情放掉？,0.6,-0.4,0,0.8,Positive,train
aqgy3_0008,00011,明天一定又会有好心情的。,0.8,0.6,0.6,0.8,Positive,train
aqgy3_0008,00012,一时半会儿，说不清楚，我和婉玉都没带钱，被扣住了。,-0.8,-0.6,-0.6,-0.8,Negative,train
aqgy3_0008,00013,我只是不想因为没带钱，而破坏了今晚的气氛。,-0.6,-0.6,-0.6,-0.6,Negative,train
aqgy3_0008,00014,那我们现在还能讨论什么。,-0.8,-0.4,-0.4,-0.6,Negative,test
aqgy3_0008,00015,放狠话谁不会啊，关键是有用吗？,-0.6,-0.8,-0.4,-0.6,Negative,train
aqgy4_0001,00000,一位英俊的王子向他心目中的女神单膝下跪，谱写了一段绝世佳话。,0.4,0.6,0.6,0.6,Positive,train
aqgy4_0001,00001,但是，在童话的背后却隐藏着一个大乌龙。,-0.2,-0.6,0,-0.4,Negative,train
aqgy4_0001,00004,究竟是怎么一回事，现在还不得而知。,0,0,0.2,0.6,Neutral,train
aqgy4_0001,00005,另一边一菲和诺澜网球拉锯战因为诺澜的脚踝扭伤而告终。,-0.4,-0.2,0,-0.2,Negative,train
aqgy4_0001,00006,曾老师怜香惜玉。,0,0.2,0,0.4,Neutral,train
aqgy4_0001,00007,谁知一菲心事重重，在家里也不小心跌倒了。,-0.2,-0.6,0.2,0,Negative,train
aqgy4_0001,00008,子乔通知曾老师，在3602的抽屉里有红花油。,0,0,0,0.2,Neutral,valid
aqgy4_0001,00009,可是曾老师面对两扇门却不知道何去何从。,0,-0.6,-0.2,0,Neutral,test
aqgy4_0001,00010,于是他决定听天由命。,0,0,0,0.6,Neutral,train
aqgy4_0001,00011,没错，曾老师再次陷入了尴尬的选择之中。,0,-0.6,0,0,Neutral,train
aqgy4_0001,00012,但是，这和他一生中经历的各种尴尬相比，只是一件小事情。,0,0,0.4,0,Neutral,train
aqgy4_0001,00013,不信吗，我们一起来看一下。,0.2,0,0.2,0.6,Positive,test
aqgy4_0001,00014,不要激动嘛，这些都是后话了。,0.2,0,0,0.8,Positive,test
aqgy4_0001,00015,我们的故事还是要从求婚后的第二天说起。,0.2,0,0,0.6,Positive,test
aqgy4_0001,00016,打起精神各位，这一季非常的精彩。,0.6,0.8,0.8,0,Positive,train
aqgy4_0001,00017,欢迎回到爱情公寓。,0.4,0.4,0.4,0,Positive,valid
aqgy4_0001,00018,真的我当时在角落我都快看哭了。,0.2,-0.8,0,0,Positive,train
aqgy4_0001,00019,这么宝贵的历史画面居然没有偷拍。,-0.6,-0.6,-0.8,-0.8,Negative,train
aqgy4_0001,00020,你的戒指太草率了。,0,-0.8,-0.4,0.2,Neutral,train
aqgy4_0001,00021,悠悠都怀孕了，你总得给点诚意吧。,0,-0.2,0,-0.6,Neutral,train
aqgy4_0001,00022,这招也太损了吧，栽赃还是嫁祸，没见过这么扣屎盆子啊。,-0.8,-1.0,-0.8,0,Negative,train
aqgy4_0001,00023,那也是个美丽的乌龙，要不是我们发验孕棒，关谷会求婚吗？,0,0.4,-0.4,-0.6,Neutral,test
aqgy4_0001,00024,sorry啊，我不是质疑你们的感情。,-0.6,-0.2,-0.2,-0.6,Negative,valid
aqgy4_0001,00025,如果不是美嘉他们误以为我怀孕了，你还会向我求婚吗？,0.4,0,0,0.4,Positive,train
aqgy4_0001,00026,一菲，你怎么才来啊小姨妈的局都散了。,-0.6,-0.6,-0.4,0,Negative,train
aqgy4_0001,00027,我只是下床的时候扭了一下而已不用你瞎操心。,-0.8,-0.6,-0.6,-0.6,Negative,train
aqgy4_0001,00028,你给我拿瓶喝的去。,-0.6,0,-0.8,-0.8,Negative,valid
aqgy4_0001,00029,他没文化你也文盲啊，喝酒会更肿的。,-0.6,-0.8,-0.8,0,Negative,test
aqgy4_0001,00030,现在知道紧张了，昨天让你拿红花油你干嘛去了。,-0.6,-0.6,-0.4,-0.2,Negative,train
aqgy4_0001,00031,没你想的简单。,-0.6,-0.4,0,-0.6,Negative,train
aqgy4_0001,00032,跟你说不清楚。,-0.8,-0.6,-0.8,-0.6,Negative,train
aqgy4_0001,00033,这不重要，重要的是我没买到而且回来的路上发生了一个小意外。,-0.6,-0.4,-0.2,-0.6,Negative,valid
aqgy4_0001,00035,哈哈哈兄弟真识货呀哈哈。,0.8,1.0,0.8,1.0,Positive,test
aqgy4_0001,00036,难得有缘人，老夫免费帮你算算如何。,0.6,0.6,0.6,0.6,Positive,train
aqgy4_0001,00037,哈哈哈哈哈哈还可以。,0.8,1.0,1.0,1.0,Positive,train
aqgy4_0001,00038,没带钱包就这么多了。,-0.6,0,-0.4,-0.6,Negative,test
aqgy4_0001,00039,你以为我是江湖骗子啊，我们知识分子有节操啊。,-0.8,-0.8,-0.8,-0.8,Negative,test
aqgy4_0001,00040,我才不会为了八十块钱相信你的血光之灾呢。,-1.0,-1.0,-0.8,-1.0,Negative,train
aqgy4_0001,00041,你别问了，我说了你也不会明白的。,-0.6,-0.6,-0.4,0,Negative,train
aqgy4_0001,00042,昨天我是闹着玩儿的。,0.6,0,0.2,0.8,Positive,test
aqgy4_0001,00043,你们什么时候办订婚party啊,0.8,0.8,0.8,0.8,Positive,train
aqgy4_0001,00044,他最近，脑子好像又抽筋了。,-0.6,-0.8,-0.2,-0.6,Negative,train
aqgy4_0001,00045,啊呜，泡个澡真舒服。,0.8,0.8,0.8,0.8,Positive,train
aqgy4_0001,00046,鉴于本姑娘心情大好，我不生你气了。,0.6,0.8,0.8,0.6,Positive,valid
aqgy4_0001,00047,我决定了订婚party，就由你来负责啦。,0.8,0,0.8,0.8,Positive,valid
aqgy4_0001,00048,但是我在电话里听得真真的，我不相信空穴来风。,-0.4,0,-0.2,0,Negative,train
aqgy4_0001,00049,有可能真的只是个恶作剧而已啦。,-0.2,0,0,-0.6,Negative,train
aqgy4_0001,00051,这里貌似只有你最可疑吧。,-0.4,-0.8,-0.4,-0.4,Negative,train
aqgy4_0001,00052,你第一天认识他吗？他会听我的啊？,-0.6,-0.6,-0.6,-0.6,Negative,train
aqgy4_0001,00053,你居然不知道她跟谁过不去。,-0.4,-0.6,-0.4,0,Negative,test
aqgy4_0001,00054,他脚崴的严重多了，如果韧带错位就麻烦了，如果不及时的话会后遗症的。,-0.6,-0.8,-0.6,-0.4,Negative,train
aqgy4_0001,00055,还是那句话说好的红花油呢。,-0.6,-0.4,-0.2,0,Negative,train
aqgy4_0001,00056,我们交个朋友嘛。,0.4,0.6,0,0,Positive,test
aqgy4_0001,00057,你要什么服务我给你免费这下总相信我不是坏人了吧。,0.6,0.6,0.4,0.2,Positive,train
aqgy4_0001,00058,我可以帮你免费。,0,0.6,0.2,0,Neutral,train
aqgy4_0001,00059,你要真会按摩正骨的话，我有个活儿想找你帮忙。,0,0.2,0,0,Neutral,test
aqgy4_0001,00060,既然大家都是朋友你尽管说治不好不要钱哦。,0.6,0.6,0.4,0.6,Positive,train
aqgy4_0001,00061,你是哪家快递公司的叫你来你就来啊？,-0.8,-0.8,-1.0,-1.0,Negative,train
aqgy4_0001,00062,胡说本来是我的东西。,-0.8,-0.8,-1.0,-1.0,Negative,test
aqgy4_0001,00063,当时刚组家庭没多久可能还不是特别亲。,0,0,0,-0.6,Neutral,train
aqgy4_0001,00064,就像我也很反感她摸我头啊。,-0.2,-0.6,-0.2,0,Negative,train
aqgy4_0001,00065,我是现代人自由解放。,0,0.2,0,0,Neutral,valid
aqgy4_0001,00066,没事儿啊。,0.2,0,0.2,0,Positive,train
aqgy4_0001,00067,我不是故意的。,-0.4,-0.2,0,0,Negative,train
aqgy4_0001,00068,嗯师傅你继续吧这次我克制一下。,0,0,0,0.2,Neutral,train
aqgy4_0001,00069,是你想象力太丰富了吧。,0.2,0.8,0.2,-0.2,Positive,train
aqgy4_0001,00070,喝水有益身体健康。,0,0.6,0,0,Neutral,train
aqgy4_0001,00071,不尴尬，你喜欢我按摩我怎么会生气呢？,0.6,0.6,0.6,0.6,Positive,train
aqgy4_0001,00072,你真的不介意啦。,0.6,0,0.2,0.6,Positive,train
aqgy4_0001,00073,这是我的荣幸嘛。,0.8,0.8,0.6,0.6,Positive,train
aqgy4_0002,00000,路是你自己选，吃点苦头受不了了。,-0.6,-0.6,-0.6,0,Negative,train
aqgy4_0002,00001,你听脑残节目，难怪会睡着。,-1.0,-0.8,-1.0,-0.8,Negative,train
aqgy4_0002,00002,你应该把心思放在学习上，而不是听那种毫无营养的破广播。,-1.0,-0.6,-0.8,-0.6,Negative,valid
aqgy4_0002,00003,可现在自从诺澜姐姐来了之后，节目可精彩了，一听声音就知道是个美女。,0.6,0.8,0.6,0.2,Positive,train
aqgy4_0002,00004,你是在挑战我吗，好接收你的挑战。,-0.4,-0.4,-0.6,0,Negative,train
aqgy4_0002,00006,我也超爱看电影的，太巧了，太神奇了。,1.0,1.0,1.0,1.0,Positive,train
aqgy4_0002,00007,那看在诺澜老师的面子上，你们这鱼缸免费帮你们送了。,0.8,0.6,0.6,0.6,Positive,train
aqgy4_0002,00008,少废话，搬。,-1.0,-0.6,-0.8,-0.8,Negative,test
aqgy4_0002,00009,我不是诺澜，他也不是，要送就送，不送就不送，看谁的面子啊。,-1.0,-0.8,-1.0,-1.0,Negative,train
aqgy4_0002,00010,运个鱼缸你还走后门，你们店也太没原则了吧。,-1.0,-0.8,-1.0,-1.0,Negative,train
aqgy4_0002,00011,司马医生真的挺不错的，硕士毕业，有房有车，关键还是个妇产科医生，以后一条龙服务。,0.8,0.6,0.6,0.6,Positive,train
aqgy4_0002,00012,这两天我们聊的可好了，我们还约了今天一起看电影。,0.6,0.8,0.2,0.6,Positive,train
aqgy4_0002,00013,你有完没完，不就抬个小鱼缸吗。,-0.8,-0.6,-0.8,-0.6,Negative,train
aqgy4_0003,00000,就是调皮了一下，下次不闹啦。,0.6,-0.4,0.6,0.6,Positive,train
aqgy4_0003,00001,这活动有什么意义。,-0.8,-0.4,-0.8,-0.6,Negative,train
aqgy4_0003,00002,我们要成为全球第一家，每一天都举办转椅竞速赛的公司。,0.6,0.4,0.4,-0.2,Positive,train
aqgy4_0003,00003,除非他真的打算做爸爸，否则我不会要求他什么的。,-0.6,-0.2,-0.2,-0.6,Negative,valid
aqgy4_0003,00004,太好了。,1.0,1.0,1.0,0.8,Positive,test
aqgy4_0003,00005,我没有朋友要租你房子，一边玩去。,-1.0,-0.6,-1.0,-0.8,Negative,train
aqgy4_0003,00006,我老婆她抓住了我的把柄，她把我给休了。,-0.8,-0.6,-0.6,-0.8,Negative,test
aqgy4_0003,00007,所以，我们决定明天举办一个看房会，让大家来竞价，这样才能把利益最大化呀。,0.6,0.6,0.4,0.6,Positive,train
aqgy4_0003,00008,你租个房那么麻烦干嘛呀。,-0.6,-0.6,-0.6,-0.4,Negative,train
aqgy4_0003,00009,你肯多出百分之二十，就有人多出百分之四十。,0.6,0,0.4,0.2,Positive,train
aqgy4_0003,00010,看来我这房子的价值真是不可估量呀。,0.8,0.6,0.8,0.6,Positive,train
aqgy4_0004,00000,赶紧帮我劝劝我老姐吧。,-0.6,-0.6,-0.4,-0.8,Negative,train
aqgy4_0004,00001,我想换份工作，可我老姐死活不让我去面试。,-0.6,-0.6,-0.6,-0.6,Negative,train
aqgy4_0004,00002,让我明天通过面试我就能成为一名保护地球的战士了。,0.6,0.6,0.6,0.2,Positive,test
aqgy4_0004,00003,明天就同学聚会啊。,0,0,0,0,Neutral,valid
aqgy4_0004,00004,明天我不一定有时间啊。,0.4,-0.2,0,0.8,Positive,valid
aqgy4_0004,00005,这些问题我们都达成一致了。,0,0,0,0,Neutral,train
aqgy4_0004,00006,怎么会，从笔试到团队作业我都完美发挥，感觉好极了。,0.6,1.0,0.2,0,Positive,train
aqgy4_0004,00007,而且我面试那么顺利，这说明我完全符合他们的要求。,0.4,0.8,0.4,0,Positive,test
aqgy4_0004,00008,你帮我看看这几家婚庆公司哪家比较好。,0.6,0,0.4,0.6,Positive,train
aqgy4_0004,00009,听说你结婚了，连孩子都有了，婚礼都不告诉我，你太不够意思了吧！,0.4,-0.6,0.2,0.6,Positive,test
aqgy4_0004,00010,你太会开玩笑了唉不过还是要祝福你。,0.6,0.6,0.4,0.8,Positive,train
aqgy4_0004,00011,怎么好意思说不收呢，都这么熟了，你太客气了，谢谢啊，撒哟那啦。,0.6,0.8,0.8,0.6,Positive,train
aqgy4_0004,00012,你最近怎么样啊，过的好吗？,0.6,0,0.4,0.6,Positive,train
aqgy4_0004,00013,不好，我老公不要我了。,-1.0,-1.0,-0.8,-1.0,Negative,train
aqgy4_0004,00014,我现在一个人活着，一点意思都没有。,-1.0,-1.0,-1.0,-1.0,Negative,train
aqgy4_0004,00015,焰火，绚烂的火光把天空照成了七彩的颜色。,0.6,0.6,0.6,0,Positive,test
aqgy4_0004,00016,美嘉已经怀上我们爱情的结晶。,0.6,0.4,0.4,0,Positive,train
aqgy4_0004,00017,你根本就没有预判危险的能力。,-0.6,-0.8,-0.8,0,Negative,train
aqgy4_0004,00018,看，我发现了通往新世界的大门。,0.6,0.6,0.6,0,Positive,valid
aqgy4_0004,00019,你从来就没有真正冒险的勇气。,-0.8,-0.8,-0.8,-0.4,Negative,train
aqgy4_0004,00021,以后我负责内容，你负责烘托，多赚点外快当奶粉钱也不错。,0.6,0.6,0.6,0,Positive,train
aqgy4_0004,00022,你表演的还是很到位的，别谦虚啦。,0.4,0.8,0,0,Positive,test
aqgy4_0004,00023,等你死了我烧纸告诉你，拜拜，混蛋。,-1.0,-1.0,-1.0,-0.8,Negative,test
aqgy4_0005,00000,特殊时期，远离酒精。,0.6,0,0,0.4,Positive,test
aqgy4_0005,00001,这么点儿时间它还没成形呢。,0,0,0,0,Neutral,valid
aqgy4_0005,00002,昨天买了张贾斯汀比伯的CD。,0,0,0,0.6,Neutral,valid
aqgy4_0005,00003,我是说说的也没错。,0.4,0,0,0,Positive,test
aqgy4_0005,00004,我们要营造一个热闹的假象太有必要了。,0.6,0.2,0.6,0.4,Positive,train
aqgy4_0005,00005,没事啦，都想明白了，单身妈妈一样可以活的很快乐。,0.8,0.8,0.6,0.8,Positive,train
aqgy4_0005,00006,岳飞他妈还有女娲都是我的偶像。,0.8,0.2,0.6,1.0,Positive,train
aqgy4_0005,00007,谁都无法阻止我，活出伟大。,0.8,0.8,0.8,-0.4,Positive,train
aqgy4_0005,00008_0,哈哈哈哈哈哈哈哈，我就猜到了。,0.2,1.0,1.0,1.0,Positive,test
aqgy4_0005,00010,还有完没完啊？,-1.0,-0.8,-1.0,-1.0,Negative,train
aqgy4_0005,00011_0,你居然会说话。,-0.6,0,-0.4,-0.6,Negative,train
aqgy4_0005,00011_1,最近看你不在状态啊。,-0.2,-0.6,0,0,Negative,test
aqgy4_0005,00012_0,我眼里容不下一粒沙，何况美嘉是我们这么好的朋友，怎么能袖手旁观呢。,-0.8,0,-0.6,0,Negative,train
aqgy4_0005,00015,心理学上说，一件事百思不得其解，来回琢磨，这是强迫症的前兆。,0,0,0,0,Neutral,train
aqgy4_0005,00017,我就认识一个挺不错的。,0,0.8,0.2,0,Neutral,train
aqgy4_0005,00019,只要你一句话，我可以立刻让我爹爹给你出资。,0.2,0.6,0.2,0,Positive,train
aqgy4_0005,00020_1,你没事吧脸色好差。,-0.6,-0.4,-0.6,-0.6,Negative,train
aqgy4_0005,00021,真的吗？真是太贴心了。,0.8,0.4,0,0.4,Positive,test
aqgy4_0005,00024,上次我从罗布泊探险回来我就一直想要一双新的登山鞋。,0.6,0,0.2,0.4,Positive,train
aqgy4_0005,00025,我们真是心有灵犀呀。,0.8,0.8,0.6,0.4,Positive,train
aqgy4_0005,00026,大家也是朋友嘛。,0.4,0.6,0,0,Positive,train
aqgy4_0005,00027,有人故意整我，否则为什么我之前的相好一个个都来跟我道别。,-0.8,-0.8,-0.6,-0.8,Negative,train
aqgy4_0005,00028,谁这么低级趣味。,-0.8,-1.0,-0.8,-0.8,Negative,train
aqgy4_0005,00029,就是个恶作剧，你就别吓唬自己了。,-0.2,-0.2,-0.2,0,Negative,train
aqgy4_0005,00030,派对不错嘛。,0.8,0.8,0.8,0.6,Positive,train
aqgy4_0005,00032,南丁格尔小姐，你很特别。,0.6,0.6,0,0.6,Positive,train
aqgy4_0005,00033,刚才只是呛到了。,-0.6,0,0,-0.6,Negative,train
aqgy4_0005,00034,妈妈来了没，我可以跟她谈谈。,0,0,0,0,Neutral,train
aqgy4_0005,00036,一定是哪儿错了。,-0.6,-0.6,-0.2,-0.4,Negative,train
aqgy4_0005,00037,难道是我制服不对。,-0.6,0,-0.2,-0.6,Negative,train
aqgy4_0005,00040,这么贴心。,0.4,1.0,0,0,Positive,train
aqgy4_0005,00042,这不是一个制服派对，其实这是一个惊喜派对。,0.8,0.6,0.8,0.8,Positive,test
aqgy4_0005,00043,那你是怎么想通的呀？,0,0,0,0,Neutral,train
aqgy4_0005,00045,如果真是这样的话，那我会幸福死的。,0.8,0.8,0.6,0.6,Positive,train
aqgy4_0005,00046,这不正是你所希望的嘛。,0.2,0.4,0,0,Positive,train
aqgy4_0005,00047,没有负担，从此以后可以继续策马奔腾。,0.8,0.6,0.8,0.8,Positive,train
aqgy4_0005,00048,可以把钱借给自己最好的朋友是无上的荣耀啊。,0.8,0.8,0.6,0.4,Positive,train
aqgy4_0005,00049,从今往后我会尽快的找一份稳定的工作让我的家人更有安全感。,0.8,0.6,0.4,0.6,Positive,valid
aqgy4_0005,00051,别听这个死猴子妖言惑众。,-1.0,-1.0,-1.0,-1.0,Negative,train
aqgy4_0005,00052,恭喜，满分，你的签字有效可以进去了。,0.8,0.8,0.8,0.4,Positive,train
aqgy4_0006,00000,做了个噩梦，虽然醒了但依旧感觉被一股恶兆笼罩着。,-0.6,-0.8,-0.2,-0.8,Negative,valid
aqgy4_0006,00001,我刚买的奢华版手抓饼，手艺没得说，要不要来一口。,0.6,0.6,0.2,0,Positive,train
aqgy4_0006,00002,领导让我问问台里送你去美国培训的事儿准备的怎么样。,0.2,0,0,0,Positive,test
aqgy4_0006,00003,现在怎么犹豫了机会难得。,-0.2,0,0,-0.4,Negative,train
aqgy4_0006,00004,你是怕自己创立的品牌节目又回到这个垫底王手里。,-0.2,-0.4,0,0,Negative,train
aqgy4_0006,00005,等你回来说不定我要靠你罩着我呢。,0.6,0.4,0.2,0.6,Positive,train
aqgy4_0006,00006,喂我刚从人生的双重打击中走出来。,-0.6,0,0,-0.8,Negative,train
aqgy4_0006,00007,子乔，今天恢复的不错嘛。,0.6,0.8,0.8,0.8,Positive,train
aqgy4_0006,00008,现在噩梦没了睡眠好了，晚上怎么动也不怕。,0.4,0.6,0.4,0,Positive,train
aqgy4_0006,00009,从现在起我将正式成为豪大大集团的首席律师帮他们处理一系列法务工作。,0.6,0.2,0.4,0.2,Positive,train
aqgy4_0006,00011,比如一起逛街看电影，一起吃饭旅游一起过圣诞节。,0.6,0,0.6,0.6,Positive,train
aqgy4_0006,00012,没脑子的，手机又落隔壁，响了一晚上吵死了。,-0.8,-0.8,-0.8,-0.6,Negative,train
aqgy4_0006,00013,我是小孩子小孩子能有什么坏心眼呢？,0.2,0,0,0,Positive,test
aqgy4_0006,00014,只要你陪我玩儿我是不会打搅阿姨和黑脸叔叔搭讪的。,0.2,0,0,0,Positive,valid
aqgy4_0006,00015,我是小孩子，又不是外国人，再说了搭讪这两个字好像也不是外国人发明的吧。,0,-0.2,0,0,Neutral,train
aqgy4_0006,00016,那是为了保持童年的天真。,0.2,0.2,0.2,0,Positive,train
aqgy4_0006,00018,叔叔陪你画画吧叔叔最喜欢有想象力的孩子了。,0,0.6,0.4,-0.6,Neutral,test
aqgy4_0006,00019,我努力工作就是为了得到赏识。,0.2,0.4,0,0,Positive,train
aqgy4_0006,00020,你的经历让我想到了非常感人的童话故事。,0.6,0.6,0,0.4,Positive,valid
aqgy4_0006,00021,只要你发奋图强考了第一名我就告诉你。,0.6,0.2,0.6,0,Positive,train
aqgy4_0006,00022,这个故事告诉我们只要你努力争取第一一定会实现的梦想。,0.8,0.8,0.6,0.6,Positive,valid
aqgy4_0007,00000,不错嘛光厕所就这么豪华。,0.6,0.8,0.6,0,Positive,train
aqgy4_0007,00001,你才闲杂人等呢，我是直系亲属。,-0.6,-0.6,-0.6,-0.2,Negative,train
aqgy4_0007,00002,这是我们的风俗，大和文化博大精深。,0.4,0.8,0,0,Positive,test
aqgy4_0007,00003,我们终于决定在一起了。,0.6,0.8,0.6,0.6,Positive,test
aqgy4_0007,00004,下周有空吗，我想请大家吃饭。,0.6,0.2,0,0.6,Positive,train
aqgy4_0007,00006,啊我的意思是，我的地盘怎么好意思让你请客呢，我来买单。,0.6,0.4,0.6,1.0,Positive,train
aqgy4_0007,00007,我本来要白天打，可是一想人家在上班啊。,0,0,0,-0.2,Neutral,train
aqgy4_0007,00008,这样我就可以掌控一切了。,0.4,0.6,0.2,-0.4,Positive,train
aqgy4_0007,00009,我可以配合他嘛，我也可以去关注那些东西。,0.6,0.4,0.6,0.8,Positive,test
aqgy4_0007,00010,躲在微博后面偷窥没有出路，只会暴露你猥琐的原型。,-0.8,-0.8,-0.4,0,Negative,train
aqgy4_0007,00011,孙子教导我们说，知己知彼百战百胜。,0.2,0,0,-0.6,Positive,train
aqgy4_0007,00012,我和我爸的关系不好，我们之间已经很多年不说话了。,-0.4,-0.8,-0.2,-0.4,Negative,train
aqgy4_0007,00013,我一定会想念蛋炒饭的，一菲给我这样践行，很有心啊。,0.6,0.8,0.6,0.6,Positive,train
aqgy4_0007,00014,开个玩笑啦。,0.6,0.2,0.6,1.0,Positive,train
aqgy4_0007,00015,好别致的礼物啊，我喜欢。,1.0,1.0,1.0,0.8,Positive,train
aqgy4_0007,00016,刚才你爸给我说了好多你穿开裆裤时候的囧事。,0.8,-0.4,0.4,1.0,Positive,train
aqgy4_0007,00017,我的生活里根本就不想看到你。,-1.0,-1.0,-0.8,-0.6,Negative,train
aqgy4_0007,00018,没错我就是喜欢曾小贤，你咬我啊。,-1.0,-0.6,-0.6,-1.0,Negative,test
aqgy4_0007,00020,就你这倔脾气，估计以后我们有孩子了，也能被你气到国外。,-0.8,-0.8,-0.6,-0.4,Negative,train
aqgy4_0007,00021,你这么做也是为了他，关心他，爱他。,0.6,0.6,0.4,0.8,Positive,train
aqgy4_0007,00022,我承认这一点你比你爸强。,0.6,0.6,0.2,0,Positive,train
aqgy4_0007,00023,那是肯定的，他儿子。,0.6,0,0.6,0.2,Positive,test
aqgy4_0007,00024,但是我真心希望可以得到你的祝福。,0.4,0.6,0.2,0,Positive,train
aqgy4_0007,00025,谢微博，我看了她的介绍，原来微微也是一名律师。,0.6,0.6,0.4,0.8,Positive,train
aqgy4_0008,00001,有没有感觉到，一丝温暖啊。,0.4,0.6,0.4,0.6,Positive,train
aqgy4_0008,00002,我怎么觉得，有一丝猥琐呢。,-0.6,-0.6,0,-0.6,Negative,train
aqgy4_0008,00003,挺顺利的，一菲你呢，心情有没有好一点啊。,0.8,0.6,0.4,0.8,Positive,train
aqgy4_0008,00004,超级无敌好，最近我收到了很多的应征简历，把我乐坏了。,1.0,1.0,1.0,1.0,Positive,train
aqgy4_0008,00005,我答应帮一菲找男朋友啊。,0.8,0,0.4,0.8,Positive,valid
aqgy4_0008,00009,是你聪明。,0.6,0.8,0.2,0.2,Positive,train
aqgy4_0008,00010,关谷君，我们给它起个名字好不好。,0.6,0,0,0.6,Positive,train
aqgy4_0008,00011,我怎么没有想到，你真是个小天才。,0.8,0.8,0.2,0.6,Positive,train
aqgy4_0008,00012,关谷君，你嘴真甜。,0.8,1.0,0,0.6,Positive,test
aqgy4_0008,00013,你侬我侬变成了你死我活，我们很同情你。,0,-0.6,0,0.2,Neutral,train
aqgy4_0008,00014,那就赶紧上法场去，在这一惊一乍干吗呢？,-0.2,-0.8,-0.2,-0.4,Negative,train
aqgy4_0008,00015,不是你想的那样的。,-0.6,-0.4,-0.6,-0.6,Negative,train
aqgy4_0008,00016,关你什么事啊。,-1.0,-0.8,-0.8,-0.8,Negative,train
aqgy4_0008,00017,我是律师，从蛛丝马迹中找出事情的真相，这是我的职业素养。,0,0,0.2,0,Neutral,train
aqgy4_0008,00018,你们男人怎么一个个都那么自以为是。,-0.8,-1.0,-0.6,0,Negative,train
aqgy4_0008,00019,我也不知道应该怎么办了。,-0.8,-0.4,-0.8,-0.8,Negative,valid
